order_id,shipping_date,shipping_days_actual,shipping_days_scheduled,shipping_mode,delivery_status,late_delivery_risk
26041,2016-01-18 02:58:00,2,4,Standard Class,Advance shipping,0
76949,2018-02-02 06:18:00,5,4,Standard Class,Late delivery,1
74392,2017-12-24 22:28:00,3,4,Standard Class,Advance shipping,0
28123,2016-02-19 12:23:00,4,4,Standard Class,Shipping on time,0
20659,2015-11-03 13:25:00,5,4,Standard Class,Late delivery,1
22992,2015-12-05 14:46:00,3,4,Standard Class,Advance shipping,0
74463,2017-12-26 23:21:00,4,4,Standard Class,Shipping on time,0
24250,2015-12-26 23:30:00,6,4,Standard Class,Late delivery,1
43707,2016-10-03 00:09:00,3,4,Standard Class,Advance shipping,0
27683,2016-02-13 02:14:00,4,4,Standard Class,Shipping on time,0
44284,2016-10-13 10:18:00,5,4,Standard Class,Late delivery,1
29804,2016-03-16 01:19:00,5,4,Standard Class,Late delivery,1
30993,2016-04-01 09:52:00,4,4,Standard Class,Shipping on time,0
30395,2016-03-25 16:22:00,6,4,Standard Class,Late delivery,1
24712,2015-12-30 17:21:00,3,4,Standard Class,Advance shipping,0
22853,2015-12-04 14:04:00,4,4,Standard Class,Shipping on time,0
25141,2016-01-04 23:39:00,2,4,Standard Class,Advance shipping,0
30750,2016-03-30 20:44:00,6,4,Standard Class,Late delivery,1
20690,2015-11-05 00:16:00,6,4,Standard Class,Late delivery,1
23717,2015-12-16 04:46:00,3,4,Standard Class,Advance shipping,0
45468,2016-10-29 17:06:00,4,4,Standard Class,Shipping on time,0
72004,2017-11-22 01:51:00,5,4,Standard Class,Late delivery,1
75108,2018-01-05 09:19:00,4,4,Standard Class,Shipping on time,0
71927,2017-11-18 22:52:00,3,4,Standard Class,Advance shipping,0
71853,2017-11-18 20:57:00,4,4,Standard Class,Shipping on time,0
75159,2018-01-07 03:11:00,5,4,Standard Class,Late delivery,1
42260,2016-09-14 21:12:00,6,4,Standard Class,Late delivery,1
71760,2017-11-19 12:22:00,6,4,Standard Class,Late delivery,1
71832,2017-11-17 13:35:00,3,4,Standard Class,Advance shipping,0
71939,2017-11-21 03:05:00,5,4,Standard Class,Late delivery,1
75114,2018-01-06 11:25:00,5,4,Standard Class,Late delivery,1
41396,2016-08-29 06:30:00,2,4,Standard Class,Advance shipping,0
21861,2015-11-18 02:31:00,2,4,Standard Class,Advance shipping,0
20635,2015-11-04 05:00:00,6,4,Standard Class,Late delivery,1
24671,2015-12-29 02:59:00,2,4,Standard Class,Advance shipping,0
49092,2016-12-20 14:45:00,3,4,Standard Class,Advance shipping,0
20767,2015-11-03 03:15:00,3,4,Standard Class,Advance shipping,0
28728,2016-02-28 08:20:00,4,4,Standard Class,Shipping on time,0
30785,2016-03-31 09:00:00,6,4,Standard Class,Late delivery,1
21343,2015-11-12 13:03:00,4,4,Standard Class,Shipping on time,0
23983,2015-12-21 01:57:00,4,4,Standard Class,Shipping on time,0
23414,2015-12-13 18:37:00,5,4,Standard Class,Late delivery,1
43203,2016-09-26 15:35:00,4,4,Standard Class,Shipping on time,0
43926,2016-10-05 04:53:00,2,4,Standard Class,Advance shipping,0
23470,2015-12-15 14:14:00,6,4,Standard Class,Late delivery,1
23769,2015-12-18 22:59:00,5,4,Standard Class,Late delivery,1
27543,2016-02-11 01:11:00,4,4,Standard Class,Shipping on time,0
73986,2017-12-18 00:14:00,2,4,Standard Class,Advance shipping,0
74062,2017-12-20 02:52:00,3,4,Standard Class,Advance shipping,0
74987,2018-01-02 14:56:00,3,4,Standard Class,Advance shipping,0
76420,2018-01-26 12:58:00,6,4,Standard Class,Late delivery,1
72634,2017-12-01 06:34:00,5,4,Standard Class,Late delivery,1
76275,2018-01-24 10:10:00,6,4,Standard Class,Late delivery,1
73547,2017-12-12 14:26:00,3,4,Standard Class,Advance shipping,0
74211,2017-12-21 07:04:00,2,4,Standard Class,Advance shipping,0
71677,2017-11-15 07:17:00,3,4,Standard Class,Advance shipping,0
72542,2017-11-27 22:20:00,3,4,Standard Class,Advance shipping,0
76650,2018-01-29 21:33:00,6,4,Standard Class,Late delivery,1
74316,2017-12-22 19:51:00,2,4,Standard Class,Advance shipping,0
76450,2018-01-26 23:29:00,6,4,Standard Class,Late delivery,1
72754,2017-12-03 00:36:00,5,4,Standard Class,Late delivery,1
75370,2018-01-11 05:07:00,6,4,Standard Class,Late delivery,1
72664,2017-12-01 17:05:00,5,4,Standard Class,Late delivery,1
74979,2018-01-04 12:07:00,5,4,Standard Class,Late delivery,1
75422,2018-01-08 23:20:00,3,4,Standard Class,Advance shipping,0
76429,2018-01-25 16:07:00,5,4,Standard Class,Late delivery,1
71652,2017-11-14 22:32:00,3,4,Standard Class,Advance shipping,0
76357,2018-01-22 14:54:00,3,4,Standard Class,Advance shipping,0
76699,2018-01-29 14:43:00,5,4,Standard Class,Late delivery,1
72589,2017-11-30 14:48:00,5,4,Standard Class,Late delivery,1
73664,2017-12-16 07:25:00,5,4,Standard Class,Late delivery,1
76788,2018-01-29 21:54:00,4,4,Standard Class,Shipping on time,0
76319,2018-01-24 01:35:00,5,4,Standard Class,Late delivery,1
76318,2018-01-23 01:14:00,4,4,Standard Class,Shipping on time,0
72587,2017-11-28 14:06:00,3,4,Standard Class,Advance shipping,0
75455,2018-01-12 10:53:00,6,4,Standard Class,Late delivery,1
73644,2017-12-16 00:25:00,5,4,Standard Class,Late delivery,1
74218,2017-12-23 09:31:00,4,4,Standard Class,Shipping on time,0
72730,2017-12-03 16:12:00,6,4,Standard Class,Late delivery,1
73553,2017-12-13 16:32:00,4,4,Standard Class,Shipping on time,0
72549,2017-11-30 00:47:00,5,4,Standard Class,Late delivery,1
76694,2018-01-29 12:58:00,5,4,Standard Class,Late delivery,1
76316,2018-01-21 00:32:00,2,4,Standard Class,Advance shipping,0
76370,2018-01-25 19:27:00,6,4,Standard Class,Late delivery,1
71611,2017-11-13 08:10:00,2,4,Standard Class,Advance shipping,0
74216,2017-12-21 08:49:00,2,4,Standard Class,Advance shipping,0
72692,2017-11-30 02:53:00,3,4,Standard Class,Advance shipping,0
75416,2018-01-07 21:14:00,2,4,Standard Class,Advance shipping,0
72674,2017-12-01 20:35:00,5,4,Standard Class,Late delivery,1
73587,2017-12-13 04:27:00,3,4,Standard Class,Advance shipping,0
75415,2018-01-11 20:53:00,6,4,Standard Class,Late delivery,1
73640,2017-12-16 23:01:00,6,4,Standard Class,Late delivery,1
76655,2018-01-29 23:18:00,6,4,Standard Class,Late delivery,1
73045,2017-12-08 06:34:00,6,4,Standard Class,Late delivery,1
72302,2017-11-24 10:15:00,3,4,Standard Class,Advance shipping,0
75264,2018-01-08 15:58:00,5,4,Standard Class,Late delivery,1
23682,2015-12-15 16:30:00,3,4,Standard Class,Advance shipping,0
23097,2015-12-07 03:33:00,3,4,Standard Class,Advance shipping,0
27023,2016-02-03 11:00:00,4,4,Standard Class,Shipping on time,0
21876,2015-11-18 07:47:00,2,4,Standard Class,Advance shipping,0
77030,2018-02-04 10:41:00,6,4,Standard Class,Late delivery,1
23005,2015-12-08 19:19:00,6,4,Standard Class,Late delivery,1
30377,2016-03-22 10:03:00,3,4,Standard Class,Advance shipping,0
74829,2018-01-02 07:34:00,5,4,Standard Class,Late delivery,1
28549,2016-02-26 17:38:00,5,4,Standard Class,Late delivery,1
41542,2016-09-01 09:39:00,3,4,Standard Class,Advance shipping,0
24261,2015-12-23 03:21:00,2,4,Standard Class,Advance shipping,0
20886,2015-11-03 20:56:00,2,4,Standard Class,Advance shipping,0
73848,2017-12-17 23:53:00,4,4,Standard Class,Shipping on time,0
30321,2016-03-20 14:26:00,2,4,Standard Class,Advance shipping,0
71774,2017-11-18 17:16:00,5,4,Standard Class,Late delivery,1
26664,2016-01-30 05:14:00,5,4,Standard Class,Late delivery,1
20818,2015-11-04 21:07:00,4,4,Standard Class,Shipping on time,0
74064,2017-12-22 03:34:00,5,4,Standard Class,Late delivery,1
76653,2018-01-27 22:36:00,4,4,Standard Class,Shipping on time,0
74320,2017-12-26 21:15:00,6,4,Standard Class,Late delivery,1
74210,2017-12-25 06:43:00,6,4,Standard Class,Late delivery,1
73616,2017-12-12 14:36:00,2,4,Standard Class,Advance shipping,0
76630,2018-01-29 14:33:00,6,4,Standard Class,Late delivery,1
73663,2017-12-15 07:04:00,4,4,Standard Class,Shipping on time,0
76354,2018-01-24 13:51:00,5,4,Standard Class,Late delivery,1
38392,2016-07-17 10:04:00,3,4,Standard Class,Advance shipping,0
33004,2016-05-01 18:25:00,5,4,Standard Class,Late delivery,1
32282,2016-04-19 05:28:00,3,4,Standard Class,Advance shipping,0
35003,2016-05-29 22:45:00,4,4,Standard Class,Shipping on time,0
33196,2016-05-01 13:41:00,2,4,Standard Class,Advance shipping,0
40999,2016-08-26 11:25:00,5,4,Standard Class,Late delivery,1
33521,2016-05-06 07:32:00,2,4,Standard Class,Advance shipping,0
40847,2016-08-22 06:10:00,3,4,Standard Class,Advance shipping,0
41076,2016-08-24 14:24:00,2,4,Standard Class,Advance shipping,0
40416,2016-08-14 23:10:00,2,4,Standard Class,Advance shipping,0
31800,2016-04-15 04:36:00,6,4,Standard Class,Late delivery,1
35350,2016-06-06 00:19:00,6,4,Standard Class,Late delivery,1
36911,2016-06-24 19:13:00,2,4,Standard Class,Advance shipping,0
49860,2017-01-03 19:49:00,6,4,Standard Class,Late delivery,1
38601,2016-07-19 11:17:00,2,4,Standard Class,Advance shipping,0
32592,2016-04-23 18:04:00,3,4,Standard Class,Advance shipping,0
35381,2016-06-02 11:11:00,2,4,Standard Class,Advance shipping,0
39776,2016-08-05 14:57:00,2,4,Standard Class,Advance shipping,0
37133,2016-06-30 00:59:00,4,4,Standard Class,Shipping on time,0
34943,2016-05-29 01:44:00,4,4,Standard Class,Shipping on time,0
38156,2016-07-12 23:23:00,2,4,Standard Class,Advance shipping,0
31948,2016-04-15 08:27:00,4,4,Standard Class,Shipping on time,0
41201,2016-08-26 10:11:00,2,4,Standard Class,Advance shipping,0
31773,2016-04-12 19:08:00,4,4,Standard Class,Shipping on time,0
40212,2016-08-12 23:42:00,3,4,Standard Class,Advance shipping,0
39238,2016-07-30 18:28:00,4,4,Standard Class,Shipping on time,0
38667,2016-07-21 10:25:00,3,4,Standard Class,Advance shipping,0
37541,2016-07-03 23:56:00,2,4,Standard Class,Advance shipping,0
34673,2016-05-25 03:08:00,4,4,Standard Class,Shipping on time,0
34868,2016-05-27 23:27:00,4,4,Standard Class,Shipping on time,0
35198,2016-06-01 19:04:00,4,4,Standard Class,Shipping on time,0
39219,2016-07-31 11:48:00,5,4,Standard Class,Late delivery,1
36321,2016-06-16 04:30:00,2,4,Standard Class,Advance shipping,0
40864,2016-08-24 12:07:00,5,4,Standard Class,Late delivery,1
39831,2016-08-06 10:13:00,2,4,Standard Class,Advance shipping,0
46196,2016-11-07 08:09:00,2,4,Standard Class,Advance shipping,0
38027,2016-07-12 02:12:00,3,4,Standard Class,Advance shipping,0
40417,2016-08-15 23:31:00,3,4,Standard Class,Advance shipping,0
32907,2016-04-28 08:26:00,3,4,Standard Class,Advance shipping,0
40726,2016-08-19 11:46:00,2,4,Standard Class,Advance shipping,0
41063,2016-08-26 09:50:00,4,4,Standard Class,Shipping on time,0
34805,2016-05-29 01:23:00,6,4,Standard Class,Late delivery,1
35849,2016-06-12 07:09:00,5,4,Standard Class,Late delivery,1
37205,2016-07-03 02:13:00,6,4,Standard Class,Late delivery,1
43740,2016-10-06 11:43:00,6,4,Standard Class,Late delivery,1
48705,2016-12-17 23:10:00,6,4,Standard Class,Late delivery,1
46345,2016-11-13 12:22:00,6,4,Standard Class,Late delivery,1
15014,2015-08-13 03:43:00,5,4,Standard Class,Late delivery,1
11379,2015-06-21 02:13:00,5,4,Standard Class,Late delivery,1
20064,2015-10-25 20:57:00,5,4,Standard Class,Late delivery,1
12190,2015-07-03 22:20:00,6,4,Standard Class,Late delivery,1
11730,2015-06-27 05:11:00,6,4,Standard Class,Late delivery,1
13487,2015-07-19 20:44:00,3,4,Standard Class,Advance shipping,0
62413,2017-07-04 01:42:00,4,4,Standard Class,Shipping on time,0
50423,2017-01-10 01:04:00,4,4,Standard Class,Shipping on time,0
65983,2017-08-25 04:26:00,4,4,Standard Class,Shipping on time,0
66477,2017-08-31 09:30:00,3,4,Standard Class,Advance shipping,0
10639,2015-06-10 06:57:00,5,4,Standard Class,Late delivery,1
13272,2015-07-16 17:25:00,3,4,Standard Class,Advance shipping,0
15573,2015-08-20 07:33:00,4,4,Standard Class,Shipping on time,0
18033,2015-09-25 05:24:00,4,4,Standard Class,Shipping on time,0
60638,2017-06-08 03:50:00,4,4,Standard Class,Shipping on time,0
56497,2017-04-07 17:03:00,3,4,Standard Class,Advance shipping,0
3711,2015-02-26 03:46:00,2,4,Standard Class,Advance shipping,0
9158,2015-05-18 16:06:00,4,4,Standard Class,Shipping on time,0
54004,2017-03-04 07:39:00,5,4,Standard Class,Late delivery,1
4786,2015-03-13 20:23:00,2,4,Standard Class,Advance shipping,0
438,2015-01-11 09:06:00,4,4,Standard Class,Shipping on time,0
7861,2015-04-27 17:42:00,2,4,Standard Class,Advance shipping,0
58253,2017-05-04 08:16:00,4,4,Standard Class,Shipping on time,0
61154,2017-06-16 16:37:00,5,4,Standard Class,Late delivery,1
6365,2015-04-09 21:35:00,6,4,Standard Class,Late delivery,1
1649,2015-01-30 01:22:00,5,4,Standard Class,Late delivery,1
2044,2015-02-04 19:45:00,5,4,Standard Class,Late delivery,1
3098,2015-02-19 05:01:00,4,4,Standard Class,Shipping on time,0
3496,2015-02-23 00:27:00,2,4,Standard Class,Advance shipping,0
2822,2015-02-14 04:19:00,3,4,Standard Class,Advance shipping,0
2349,2015-02-09 06:36:00,5,4,Standard Class,Late delivery,1
22750,2015-12-05 01:59:00,6,4,Standard Class,Late delivery,1
23228,2015-12-10 01:27:00,4,4,Standard Class,Shipping on time,0
20440,2015-11-01 08:41:00,6,4,Standard Class,Late delivery,1
27410,2016-02-11 02:35:00,6,4,Standard Class,Late delivery,1
25921,2016-01-16 08:55:00,2,4,Standard Class,Advance shipping,0
28998,2016-03-03 06:56:00,4,4,Standard Class,Shipping on time,0
29560,2016-03-13 11:50:00,6,4,Standard Class,Late delivery,1
29350,2016-03-10 10:15:00,6,4,Standard Class,Late delivery,1
47177,2016-11-22 15:51:00,3,4,Standard Class,Advance shipping,0
41536,2016-08-31 07:33:00,2,4,Standard Class,Advance shipping,0
42725,2016-09-21 16:07:00,6,4,Standard Class,Late delivery,1
20425,2015-11-01 03:26:00,6,4,Standard Class,Late delivery,1
28395,2016-02-25 11:40:00,6,4,Standard Class,Late delivery,1
47994,2016-12-06 14:05:00,5,4,Standard Class,Late delivery,1
20606,2015-10-30 18:50:00,2,4,Standard Class,Advance shipping,0
27882,2016-02-14 23:57:00,3,4,Standard Class,Advance shipping,0
22492,2015-11-28 07:35:00,3,4,Standard Class,Advance shipping,0
38017,2016-07-11 22:41:00,3,4,Standard Class,Advance shipping,0
35137,2016-05-30 21:42:00,3,4,Standard Class,Advance shipping,0
33467,2016-05-06 12:37:00,3,4,Standard Class,Advance shipping,0
40648,2016-08-20 08:27:00,4,4,Standard Class,Shipping on time,0
39956,2016-08-08 06:00:00,2,4,Standard Class,Advance shipping,0
48299,2016-12-11 00:56:00,5,4,Standard Class,Late delivery,1
50230,2017-01-09 05:27:00,6,4,Standard Class,Late delivery,1
47264,2016-11-25 22:20:00,5,4,Standard Class,Late delivery,1
17560,2015-09-20 07:41:00,6,4,Standard Class,Late delivery,1
16688,2015-09-05 14:11:00,4,4,Standard Class,Shipping on time,0
19274,2015-10-14 08:11:00,5,4,Standard Class,Late delivery,1
13950,2015-07-29 14:57:00,6,4,Standard Class,Late delivery,1
17495,2015-09-19 08:55:00,6,4,Standard Class,Late delivery,1
19351,2015-10-12 11:10:00,2,4,Standard Class,Advance shipping,0
19283,2015-10-13 11:20:00,4,4,Standard Class,Shipping on time,0
11944,2015-06-29 08:09:00,5,4,Standard Class,Late delivery,1
10390,2015-06-07 15:43:00,6,4,Standard Class,Late delivery,1
12115,2015-07-02 20:04:00,6,4,Standard Class,Late delivery,1
66295,2017-08-31 17:44:00,6,4,Standard Class,Late delivery,1
67841,2017-09-19 07:22:00,2,4,Standard Class,Advance shipping,0
17596,2015-09-16 20:18:00,2,4,Standard Class,Advance shipping,0
66259,2017-08-30 05:07:00,5,4,Standard Class,Late delivery,1
67219,2017-09-13 05:27:00,5,4,Standard Class,Late delivery,1
15860,2015-08-26 12:06:00,6,4,Standard Class,Late delivery,1
4761,2015-03-13 11:38:00,2,4,Standard Class,Advance shipping,0
59090,2017-05-18 13:30:00,6,4,Standard Class,Late delivery,1
7620,2015-04-28 05:16:00,6,4,Standard Class,Late delivery,1
52033,2017-02-02 13:07:00,4,4,Standard Class,Shipping on time,0
2850,2015-02-17 14:07:00,6,4,Standard Class,Late delivery,1
58205,2017-05-05 15:27:00,6,4,Standard Class,Late delivery,1
8450,2015-05-10 08:03:00,6,4,Standard Class,Late delivery,1
9639,2015-05-26 16:37:00,5,4,Standard Class,Late delivery,1
52606,2017-02-08 21:52:00,2,4,Standard Class,Advance shipping,0
58029,2017-05-02 01:47:00,5,4,Standard Class,Late delivery,1
4366,2015-03-07 17:15:00,2,4,Standard Class,Advance shipping,0
57340,2017-04-23 00:24:00,6,4,Standard Class,Late delivery,1
55694,2017-03-28 23:44:00,5,4,Standard Class,Late delivery,1
27298,2016-02-07 11:21:00,4,4,Standard Class,Shipping on time,0
25097,2016-01-05 08:14:00,3,4,Standard Class,Advance shipping,0
48600,2016-12-16 10:23:00,6,4,Standard Class,Late delivery,1
46333,2016-11-11 08:09:00,4,4,Standard Class,Shipping on time,0
43127,2016-09-24 12:57:00,3,4,Standard Class,Advance shipping,0
22501,2015-11-27 10:45:00,2,4,Standard Class,Advance shipping,0
50221,2017-01-05 02:18:00,2,4,Standard Class,Advance shipping,0
22852,2015-12-03 13:43:00,3,4,Standard Class,Advance shipping,0
30132,2016-03-18 20:13:00,3,4,Standard Class,Advance shipping,0
25254,2016-01-09 15:15:00,5,4,Standard Class,Late delivery,1
23513,2015-12-14 05:18:00,4,4,Standard Class,Shipping on time,0
29225,2016-03-08 14:28:00,6,4,Standard Class,Late delivery,1
40312,2016-08-14 10:44:00,3,4,Standard Class,Advance shipping,0
38695,2016-07-24 20:13:00,6,4,Standard Class,Late delivery,1
42976,2016-09-21 08:03:00,2,4,Standard Class,Advance shipping,0
34544,2016-05-24 05:57:00,5,4,Standard Class,Late delivery,1
34869,2016-05-28 23:48:00,5,4,Standard Class,Late delivery,1
35994,2016-06-14 09:57:00,5,4,Standard Class,Late delivery,1
51238,2017-01-21 22:36:00,4,4,Standard Class,Shipping on time,0
46995,2016-11-23 00:05:00,6,4,Standard Class,Late delivery,1
63627,2017-07-20 19:01:00,3,4,Standard Class,Advance shipping,0
44688,2016-10-18 07:50:00,4,4,Standard Class,Shipping on time,0
41940,2016-09-10 05:05:00,6,4,Standard Class,Late delivery,1
17748,2015-09-21 01:33:00,4,4,Standard Class,Shipping on time,0
12687,2015-07-08 04:28:00,3,4,Standard Class,Advance shipping,0
15262,2015-08-14 18:36:00,3,4,Standard Class,Advance shipping,0
18630,2015-10-05 22:34:00,6,4,Standard Class,Late delivery,1
11132,2015-06-15 11:41:00,3,4,Standard Class,Advance shipping,0
5464,2015-03-26 17:55:00,5,4,Standard Class,Late delivery,1
58787,2017-05-11 03:21:00,3,4,Standard Class,Advance shipping,0
55989,2017-04-02 07:05:00,5,4,Standard Class,Late delivery,1
7232,2015-04-19 13:20:00,3,4,Standard Class,Advance shipping,0
57968,2017-04-30 04:25:00,4,4,Standard Class,Shipping on time,0
60480,2017-06-07 20:29:00,6,4,Standard Class,Late delivery,1
58793,2017-05-12 05:27:00,4,4,Standard Class,Shipping on time,0
57578,2017-04-24 11:47:00,4,4,Standard Class,Shipping on time,0
53187,2017-02-18 09:25:00,3,4,Standard Class,Advance shipping,0
60700,2017-06-11 01:33:00,6,4,Standard Class,Late delivery,1
1127,2015-01-20 10:29:00,3,4,Standard Class,Advance shipping,0
8840,2015-05-16 00:41:00,6,4,Standard Class,Late delivery,1
29272,2016-03-06 06:56:00,3,4,Standard Class,Advance shipping,0
27754,2016-02-15 03:06:00,5,4,Standard Class,Late delivery,1
27461,2016-02-07 20:27:00,2,4,Standard Class,Advance shipping,0
30042,2016-03-17 12:42:00,3,4,Standard Class,Advance shipping,0
42499,2016-09-17 08:56:00,5,4,Standard Class,Late delivery,1
48689,2016-12-16 17:34:00,5,4,Standard Class,Late delivery,1
45719,2016-11-03 09:03:00,5,4,Standard Class,Late delivery,1
26475,2016-01-28 11:01:00,6,4,Standard Class,Late delivery,1
22083,2015-11-23 08:18:00,4,4,Standard Class,Shipping on time,0
44380,2016-10-15 19:56:00,6,4,Standard Class,Late delivery,1
43511,2016-09-29 03:29:00,2,4,Standard Class,Advance shipping,0
47042,2016-11-20 16:33:00,3,4,Standard Class,Advance shipping,0
50201,2017-01-04 19:17:00,2,4,Standard Class,Advance shipping,0
